Time, Epoch, DiscriminatorLoss, DiscriminatorAcc, DiscriminatorOpAcc, GeneratorLoss
4341.108, 4470, 0.399516, 56.25, 51.56, 1.129831
4350.517, 4480, 0.392052, 62.50, 50.00, 1.018385
4359.921, 4490, 0.403350, 50.00, 48.44, 1.086806
4369.405, 4500, 0.484721, 45.31, 50.00, 1.018618
4378.808, 4510, 0.330420, 67.19, 51.56, 1.100756
4388.217, 4520, 0.368794, 62.50, 50.00, 1.102157
4397.724, 4530, 0.363032, 60.94, 50.00, 1.006876
4407.093, 4540, 0.379802, 67.19, 50.00, 1.016498
4416.458, 4550, 0.354946, 70.31, 51.56, 1.063358
4425.978, 4560, 0.442121, 48.44, 50.00, 0.793409
4435.387, 4570, 0.406399, 56.25, 50.00, 1.062345
4444.758, 4580, 0.374357, 65.62, 50.00, 1.105744
4454.218, 4590, 0.380691, 64.06, 50.00, 0.986764
4463.618, 4600, 0.377971, 57.81, 50.00, 1.015198
4473.572, 4610, 0.388263, 59.38, 50.00, 1.066166
4483.066, 4620, 0.374333, 59.38, 50.00, 1.093187
4492.566, 4630, 0.354384, 65.62, 50.00, 0.952827
4501.944, 4640, 0.350184, 65.62, 50.00, 1.140276
4511.595, 4650, 0.384066, 51.56, 50.00, 1.162889
4521.061, 4660, 0.359326, 64.06, 50.00, 1.007883
4530.424, 4670, 0.391834, 59.38, 48.44, 1.083668
4539.818, 4680, 0.357170, 65.62, 51.56, 0.922291
4549.312, 4690, 0.367973, 65.62, 50.00, 1.043283
4558.712, 4700, 0.338459, 75.00, 50.00, 1.108067
4568.073, 4710, 0.365042, 62.50, 50.00, 1.024989
4577.561, 4720, 0.385129, 68.75, 50.00, 0.974321
4586.998, 4730, 0.375698, 59.38, 51.56, 0.960544
4596.403, 4740, 0.378650, 57.81, 51.56, 1.031503
4605.924, 4750, 0.355241, 68.75, 50.00, 0.959428
4615.323, 4760, 0.404646, 51.56, 50.00, 0.947847
4624.728, 4770, 0.418017, 53.12, 50.00, 0.994333
4634.259, 4780, 0.442515, 57.81, 50.00, 1.104153
4643.679, 4790, 0.398563, 57.81, 50.00, 1.025165
4653.083, 4800, 0.392788, 57.81, 51.56, 0.811128
4662.982, 4810, 0.326784, 65.62, 50.00, 0.964468
4672.388, 4820, 0.382460, 64.06, 50.00, 1.061632
4681.863, 4830, 0.340376, 76.56, 51.56, 1.101033
4691.284, 4840, 0.374162, 75.00, 50.00, 1.109794
4700.733, 4850, 0.432055, 40.62, 50.00, 0.910490
4710.095, 4860, 0.419999, 54.69, 50.00, 0.947201
4719.498, 4870, 0.392590, 57.81, 51.56, 0.885717
4729.052, 4880, 0.439697, 43.75, 50.00, 0.942312
4738.456, 4890, 0.472288, 45.31, 50.00, 0.999179
4747.866, 4900, 0.376688, 57.81, 51.56, 1.069330
4757.345, 4910, 0.361262, 65.62, 50.00, 0.972099
4766.749, 4920, 0.374119, 64.06, 50.00, 0.954097
4776.164, 4930, 0.376028, 57.81, 50.00, 0.930509
4785.626, 4940, 0.341588, 68.75, 50.00, 1.040511
4794.988, 4950, 0.348756, 70.31, 50.00, 1.050085
4804.354, 4960, 0.382897, 56.25, 50.00, 1.058124
4813.839, 4970, 0.370533, 67.19, 50.00, 1.111791
4823.247, 4980, 0.402644, 56.25, 50.00, 0.999751
4832.610, 4990, 0.439741, 56.25, 50.00, 0.808288
4842.061, 5000, 0.390447, 53.12, 50.00, 0.962628
4851.957, 5010, 0.434729, 46.88, 50.00, 0.864401
4861.333, 5020, 0.430906, 51.56, 50.00, 1.135721
4870.709, 5030, 0.387300, 57.81, 50.00, 0.920517
4880.156, 5040, 0.342401, 70.31, 50.00, 1.145480
4889.580, 5050, 0.398970, 54.69, 50.00, 1.142004
4899.010, 5060, 0.410976, 56.25, 50.00, 1.020713
4908.504, 5070, 0.402283, 54.69, 50.00, 0.960855
4918.066, 5080, 0.416450, 56.25, 50.00, 0.954330
4927.497, 5090, 0.339143, 71.88, 51.56, 1.135694
4937.021, 5100, 0.373209, 64.06, 50.00, 1.058486
4946.483, 5110, 0.401026, 51.56, 50.00, 1.117103
4955.900, 5120, 0.373282, 64.06, 50.00, 1.066846
4965.483, 5130, 0.430606, 51.56, 50.00, 0.889083
4974.867, 5140, 0.361649, 64.06, 48.44, 1.139273
4984.259, 5150, 0.344454, 71.88, 50.00, 1.151395
4993.735, 5160, 0.325932, 71.88, 51.56, 1.146649
5003.084, 5170, 0.417424, 56.25, 50.00, 0.992827
5012.485, 5180, 0.351730, 67.19, 50.00, 0.912510
5021.879, 5190, 0.366228, 70.31, 50.00, 1.023288
5031.354, 5200, 0.351534, 67.19, 50.00, 1.329612
5041.333, 5210, 0.423684, 53.12, 50.00, 0.933955
5050.761, 5220, 0.348470, 62.50, 50.00, 0.958365
5060.232, 5230, 0.360906, 67.19, 50.00, 1.095796
5069.623, 5240, 0.370760, 62.50, 50.00, 1.062452
5079.025, 5250, 0.381524, 62.50, 50.00, 0.910810
5088.486, 5260, 0.407382, 56.25, 50.00, 1.046732
5097.943, 5270, 0.382677, 59.38, 50.00, 0.986411
5107.368, 5280, 0.386942, 51.56, 51.56, 1.122419
5116.859, 5290, 0.417118, 48.44, 50.00, 1.020010
5126.249, 5300, 0.308604, 76.56, 50.00, 1.046453
5135.657, 5310, 0.420608, 48.44, 51.56, 1.006064
5145.207, 5320, 0.425927, 54.69, 50.00, 0.860151
5154.616, 5330, 0.386523, 65.62, 51.56, 1.093621
5164.004, 5340, 0.358566, 62.50, 50.00, 0.885200
5173.461, 5350, 0.408704, 56.25, 50.00, 0.917741
5182.870, 5360, 0.387317, 60.94, 50.00, 0.916800
5192.268, 5370, 0.364490, 62.50, 51.56, 0.964911
5201.645, 5380, 0.342099, 71.88, 50.00, 1.038403
5211.105, 5390, 0.381633, 53.12, 50.00, 0.993020
5220.533, 5400, 0.374963, 57.81, 50.00, 1.090990
5230.405, 5410, 0.426539, 45.31, 50.00, 1.005327
5239.874, 5420, 0.404402, 60.94, 50.00, 1.124086
5249.252, 5430, 0.392828, 56.25, 50.00, 0.971264
5258.640, 5440, 0.336805, 68.75, 50.00, 0.985296
5268.128, 5450, 0.420113, 53.12, 50.00, 0.950677
5277.543, 5460, 0.428009, 53.12, 50.00, 0.933654
5286.968, 5470, 0.369027, 60.94, 50.00, 1.026205
5296.491, 5480, 0.377996, 59.38, 50.00, 1.005433
5305.893, 5490, 0.367183, 59.38, 50.00, 1.173985
5315.322, 5500, 0.375121, 64.06, 51.56, 1.126879
5324.914, 5510, 0.343208, 67.19, 50.00, 1.034827
5334.285, 5520, 0.375046, 62.50, 50.00, 1.084060
5343.669, 5530, 0.340894, 68.75, 51.56, 0.960427
5353.129, 5540, 0.350423, 62.50, 50.00, 0.889271
5362.572, 5550, 0.366580, 62.50, 50.00, 1.072941
5371.946, 5560, 0.405935, 57.81, 50.00, 0.852229
5381.377, 5570, 0.343357, 71.88, 50.00, 0.988363
5390.882, 5580, 0.437121, 50.00, 50.00, 0.982320
5400.846, 5590, 0.439248, 43.75, 51.56, 0.891600
5410.663, 5600, 0.400047, 53.12, 50.00, 0.921372
5421.004, 5610, 0.388171, 59.38, 51.56, 0.904821
5430.468, 5620, 0.422296, 48.44, 50.00, 1.086519
5439.928, 5630, 0.354044, 65.62, 51.56, 1.098700
5449.466, 5640, 0.409680, 46.88, 50.00, 0.933233
5458.882, 5650, 0.381857, 59.38, 50.00, 1.021049
5468.253, 5660, 0.363265, 65.62, 50.00, 0.977324
5477.855, 5670, 0.467418, 45.31, 50.00, 0.959427
5487.285, 5680, 0.360025, 60.94, 50.00, 0.963751
5496.715, 5690, 0.319212, 76.56, 50.00, 1.061898
5506.245, 5700, 0.418541, 57.81, 48.44, 1.057700
5515.631, 5710, 0.350847, 73.44, 50.00, 1.013571
5525.052, 5720, 0.369887, 59.38, 50.00, 1.119531
5534.621, 5730, 0.320788, 73.44, 50.00, 1.152998
5544.069, 5740, 0.425215, 54.69, 50.00, 0.855506
5553.483, 5750, 0.409125, 54.69, 50.00, 0.970515
5562.932, 5760, 0.345225, 75.00, 50.00, 1.149685
5572.382, 5770, 0.368868, 64.06, 50.00, 0.922918
5581.755, 5780, 0.411640, 60.94, 50.00, 0.824741
5591.333, 5790, 0.373113, 64.06, 51.56, 1.057464
5600.783, 5800, 0.441168, 64.06, 48.44, 1.000199
5610.776, 5810, 0.386292, 62.50, 50.00, 1.161778
5620.163, 5820, 0.388245, 57.81, 50.00, 0.991810
5629.613, 5830, 0.397254, 53.12, 50.00, 1.044230
5639.017, 5840, 0.344539, 65.62, 50.00, 1.220171
5648.400, 5850, 0.356550, 67.19, 50.00, 1.098545
5657.951, 5860, 0.343519, 70.31, 50.00, 1.085336
5667.363, 5870, 0.415145, 53.12, 50.00, 0.949829
5676.850, 5880, 0.376265, 62.50, 50.00, 1.281716
5686.373, 5890, 0.410952, 62.50, 50.00, 0.973837
5695.822, 5900, 0.320077, 71.88, 50.00, 0.982909
5705.193, 5910, 0.346796, 67.19, 50.00, 1.076514
5714.669, 5920, 0.356426, 60.94, 50.00, 0.942185
5724.095, 5930, 0.421395, 51.56, 50.00, 0.904532
5733.563, 5940, 0.409261, 51.56, 51.56, 1.033591
5743.011, 5950, 0.394151, 67.19, 50.00, 1.043414
5752.474, 5960, 0.401062, 57.81, 48.44, 1.054303
5761.888, 5970, 0.322558, 70.31, 50.00, 1.021323
5771.348, 5980, 0.370593, 67.19, 50.00, 1.044161
5780.864, 5990, 0.414929, 56.25, 50.00, 1.128747
5790.263, 6000, 0.348853, 71.88, 50.00, 0.971311
5800.170, 6010, 0.362392, 68.75, 50.00, 1.012196
5809.738, 6020, 0.397658, 57.81, 50.00, 0.964458
5819.099, 6030, 0.397679, 60.94, 50.00, 0.972743
5828.526, 6040, 0.366272, 65.62, 50.00, 1.238199
5838.067, 6050, 0.381419, 62.50, 50.00, 1.065837
5847.469, 6060, 0.388212, 62.50, 50.00, 0.941719
5856.920, 6070, 0.330069, 70.31, 50.00, 1.176279
5866.435, 6080, 0.426901, 53.12, 50.00, 0.960955
5875.916, 6090, 0.452060, 50.00, 50.00, 0.914525
5885.380, 6100, 0.363217, 67.19, 50.00, 1.059927
5894.916, 6110, 0.400574, 53.12, 50.00, 0.957572
5904.341, 6120, 0.368317, 65.62, 51.56, 1.315713
5913.745, 6130, 0.397842, 54.69, 50.00, 0.992189
5923.194, 6140, 0.403607, 53.12, 53.12, 0.862781
5932.690, 6150, 0.420737, 45.31, 50.00, 1.066139
5942.166, 6160, 0.395760, 60.94, 50.00, 1.121448
5951.600, 6170, 0.434457, 54.69, 50.00, 0.922809
5961.135, 6180, 0.366983, 67.19, 50.00, 1.033660
5970.553, 6190, 0.336023, 68.75, 50.00, 0.851825
5979.973, 6200, 0.354652, 71.88, 50.00, 1.096852
5989.936, 6210, 0.375923, 62.50, 50.00, 0.940056
5999.361, 6220, 0.371222, 64.06, 50.00, 1.082566
6008.773, 6230, 0.352000, 71.88, 53.12, 1.042409
6018.252, 6240, 0.354660, 68.75, 50.00, 1.026043
6027.649, 6250, 0.374838, 59.38, 50.00, 0.956590
6037.052, 6260, 0.414363, 54.69, 50.00, 0.895175
6046.534, 6270, 0.387638, 57.81, 50.00, 0.870745
6055.904, 6280, 0.341717, 65.62, 51.56, 1.090826
6065.260, 6290, 0.371822, 62.50, 50.00, 0.851689
6074.793, 6300, 0.432430, 46.88, 50.00, 0.793974
6084.197, 6310, 0.408632, 56.25, 50.00, 1.047607
6093.598, 6320, 0.350293, 67.19, 50.00, 0.918058
6103.041, 6330, 0.354757, 65.62, 50.00, 1.167660
6112.506, 6340, 0.370282, 60.94, 50.00, 1.068274
6121.972, 6350, 0.293044, 73.44, 51.56, 1.143701
6131.424, 6360, 0.368865, 56.25, 50.00, 0.966870
6140.940, 6370, 0.314022, 75.00, 50.00, 1.182408
6150.356, 6380, 0.351727, 68.75, 50.00, 1.026411
6159.745, 6390, 0.353729, 67.19, 50.00, 1.101251
6169.276, 6400, 0.375640, 54.69, 53.12, 1.214489
6179.188, 6410, 0.353726, 68.75, 50.00, 0.925635
6188.566, 6420, 0.373981, 56.25, 50.00, 0.972055
6198.130, 6430, 0.323266, 70.31, 50.00, 0.968336
6207.498, 6440, 0.463892, 45.31, 50.00, 1.012315
6216.918, 6450, 0.353622, 65.62, 50.00, 1.070789
6226.390, 6460, 0.403733, 51.56, 50.00, 0.963246
6235.770, 6470, 0.416077, 51.56, 50.00, 0.963737
6245.170, 6480, 0.371620, 70.31, 50.00, 1.073727
6254.713, 6490, 0.377698, 62.50, 50.00, 1.085958
6264.092, 6500, 0.373915, 64.06, 50.00, 1.145717
6273.492, 6510, 0.395756, 51.56, 51.56, 0.878377
6282.941, 6520, 0.367548, 64.06, 51.56, 1.076978
6292.362, 6530, 0.482654, 37.50, 50.00, 0.860172
6301.780, 6540, 0.347948, 71.88, 50.00, 0.903547
6311.245, 6550, 0.342304, 65.62, 50.00, 0.986949
6320.890, 6560, 0.406371, 60.94, 50.00, 0.916779
6330.278, 6570, 0.347964, 73.44, 50.00, 1.063617
6339.657, 6580, 0.338580, 65.62, 50.00, 1.065344
6349.157, 6590, 0.390389, 60.94, 50.00, 0.980469
6358.578, 6600, 0.372446, 62.50, 50.00, 0.977260
6368.476, 6610, 0.388252, 54.69, 50.00, 0.988334
6377.976, 6620, 0.349330, 68.75, 50.00, 0.916154
6387.388, 6630, 0.384814, 60.94, 50.00, 1.079572
6396.891, 6640, 0.442192, 48.44, 50.00, 0.964547
6406.370, 6650, 0.370349, 59.38, 50.00, 1.041505
6415.755, 6660, 0.361082, 68.75, 50.00, 1.235737
6425.167, 6670, 0.368441, 73.44, 50.00, 0.955543
6434.614, 6680, 0.390582, 60.94, 50.00, 1.029876
6444.027, 6690, 0.392882, 64.06, 48.44, 1.018465
6453.454, 6700, 0.335880, 70.31, 50.00, 1.118474
6462.896, 6710, 0.363300, 62.50, 50.00, 1.032897
6472.304, 6720, 0.365383, 73.44, 48.44, 1.155781
6481.721, 6730, 0.414591, 51.56, 50.00, 0.983972
6491.130, 6740, 0.453824, 48.44, 50.00, 1.067091
6500.653, 6750, 0.346725, 64.06, 50.00, 0.974729
6510.061, 6760, 0.345239, 73.44, 50.00, 1.022235
6519.485, 6770, 0.370539, 60.94, 50.00, 1.126002
6529.036, 6780, 0.366909, 62.50, 50.00, 1.104430
6538.384, 6790, 0.383431, 59.38, 50.00, 1.126728
6547.845, 6800, 0.306283, 78.12, 50.00, 1.129889
6557.872, 6810, 0.377678, 57.81, 50.00, 0.999270
6567.276, 6820, 0.369712, 60.94, 50.00, 1.055641
6576.675, 6830, 0.323250, 71.88, 50.00, 1.287063
6586.188, 6840, 0.422209, 48.44, 50.00, 1.148187
6595.584, 6850, 0.438867, 50.00, 48.44, 0.840458
6605.035, 6860, 0.417836, 60.94, 50.00, 0.809898
6614.611, 6870, 0.382414, 62.50, 48.44, 1.123264
6624.033, 6880, 0.355484, 62.50, 50.00, 1.052747
6633.441, 6890, 0.332198, 70.31, 50.00, 1.303403
6642.901, 6900, 0.458355, 43.75, 50.00, 0.901894
6652.346, 6910, 0.365243, 62.50, 50.00, 1.329328
6661.736, 6920, 0.417234, 54.69, 51.56, 1.095576
6671.134, 6930, 0.425620, 53.12, 51.56, 0.998767
6680.664, 6940, 0.384438, 62.50, 50.00, 0.949863
6690.120, 6950, 0.438952, 42.19, 50.00, 1.084728
6699.483, 6960, 0.437901, 48.44, 50.00, 0.953553
6708.962, 6970, 0.362182, 64.06, 50.00, 1.060915
6718.362, 6980, 0.402553, 48.44, 51.56, 1.138224
6727.791, 6990, 0.346586, 67.19, 51.56, 1.020222
6737.336, 7000, 0.362348, 64.06, 51.56, 0.970942
6747.301, 7010, 0.374652, 54.69, 50.00, 1.075921
6756.710, 7020, 0.369237, 64.06, 50.00, 1.018988
6766.220, 7030, 0.350947, 65.62, 53.12, 1.195337
6775.634, 7040, 0.405049, 53.12, 51.56, 1.045526
6785.025, 7050, 0.352246, 65.62, 50.00, 0.911065
6794.561, 7060, 0.350739, 67.19, 50.00, 0.867450
6803.941, 7070, 0.348169, 73.44, 50.00, 1.012883
6813.316, 7080, 0.452759, 42.19, 48.44, 1.072967
6822.792, 7090, 0.366406, 67.19, 50.00, 1.088281
6832.361, 7100, 0.383521, 64.06, 51.56, 1.138898
6841.847, 7110, 0.306064, 76.56, 50.00, 1.208857
6851.290, 7120, 0.358584, 68.75, 50.00, 1.059272
6860.833, 7130, 0.385339, 56.25, 51.56, 1.061692
6870.189, 7140, 0.364067, 67.19, 51.56, 0.974787
6879.580, 7150, 0.404565, 60.94, 48.44, 1.066880
6889.040, 7160, 0.327284, 76.56, 50.00, 0.866567
6898.445, 7170, 0.325537, 76.56, 50.00, 0.910858
6907.885, 7180, 0.378695, 57.81, 50.00, 1.066074
6917.356, 7190, 0.466535, 40.62, 48.44, 1.036197
6926.716, 7200, 0.395958, 60.94, 50.00, 1.033787
6936.627, 7210, 0.405765, 53.12, 51.56, 1.077075
6946.133, 7220, 0.403770, 60.94, 50.00, 0.977257
6955.511, 7230, 0.379149, 68.75, 50.00, 1.203009
6964.899, 7240, 0.324448, 71.88, 50.00, 1.101441
6974.380, 7250, 0.374434, 67.19, 50.00, 1.059558
6983.712, 7260, 0.384614, 57.81, 50.00, 1.091637
6993.073, 7270, 0.354554, 67.19, 50.00, 1.059353
7002.469, 7280, 0.385569, 65.62, 51.56, 1.033874
7011.955, 7290, 0.362527, 60.94, 50.00, 1.236263
7021.549, 7300, 0.345079, 68.75, 50.00, 1.152102
7030.935, 7310, 0.279729, 75.00, 54.69, 1.267306
7040.423, 7320, 0.379597, 60.94, 50.00, 1.134038
7049.827, 7330, 0.353590, 68.75, 51.56, 1.199705
7059.182, 7340, 0.378052, 62.50, 53.12, 0.974331
7068.650, 7350, 0.387058, 57.81, 53.12, 1.054514
7078.026, 7360, 0.344500, 65.62, 50.00, 1.113874
7087.395, 7370, 0.366075, 65.62, 50.00, 1.029244
7096.909, 7380, 0.377581, 62.50, 48.44, 1.232469
7106.259, 7390, 0.363013, 68.75, 50.00, 1.160231
7115.585, 7400, 0.376224, 64.06, 51.56, 1.085912
7125.568, 7410, 0.359717, 62.50, 50.00, 0.923020
7134.991, 7420, 0.394947, 56.25, 50.00, 1.074724
7144.375, 7430, 0.361874, 67.19, 51.56, 1.142294
7153.888, 7440, 0.385250, 57.81, 50.00, 1.140702
7163.279, 7450, 0.404648, 60.94, 53.12, 1.218318
7172.694, 7460, 0.454853, 45.31, 48.44, 0.958536
7182.257, 7470, 0.457527, 51.56, 48.44, 1.211919
7191.952, 7480, 0.453281, 46.88, 50.00, 1.090327
7201.375, 7490, 0.359259, 60.94, 53.12, 1.107219
7210.822, 7500, 0.338024, 70.31, 51.56, 1.089934
7220.586, 7510, 0.419488, 64.06, 50.00, 1.223294
7229.991, 7520, 0.372024, 60.94, 50.00, 1.181363
7239.392, 7530, 0.307522, 71.88, 53.12, 1.361339
7248.913, 7540, 0.390880, 60.94, 50.00, 1.188413
7258.315, 7550, 0.338854, 71.88, 53.12, 1.181687
7267.752, 7560, 0.392012, 65.62, 48.44, 1.119606
7277.269, 7570, 0.308423, 76.56, 50.00, 1.201812
7286.619, 7580, 0.366169, 62.50, 51.56, 0.956341
7296.024, 7590, 0.349967, 71.88, 50.00, 1.144823
7305.490, 7600, 0.350025, 67.19, 50.00, 0.990426
7315.486, 7610, 0.342952, 60.94, 51.56, 1.308179
7324.892, 7620, 0.399111, 60.94, 50.00, 0.950965
7334.380, 7630, 0.390889, 65.62, 50.00, 1.090877
7343.761, 7640, 0.362726, 68.75, 50.00, 1.035164
7353.176, 7650, 0.435321, 54.69, 50.00, 1.089278
7362.601, 7660, 0.315901, 73.44, 50.00, 1.116311
7372.035, 7670, 0.341218, 65.62, 53.12, 1.160326
7381.434, 7680, 0.388241, 59.38, 50.00, 0.989534
7390.829, 7690, 0.395749, 62.50, 50.00, 1.046737
7400.327, 7700, 0.344869, 71.88, 50.00, 1.204596
7409.704, 7710, 0.368827, 59.38, 51.56, 1.081547
7419.079, 7720, 0.417720, 51.56, 50.00, 1.142612
7428.592, 7730, 0.348421, 70.31, 50.00, 1.066934
7437.986, 7740, 0.371445, 67.19, 50.00, 1.044416
7447.346, 7750, 0.388876, 56.25, 50.00, 1.103209
7456.877, 7760, 0.386186, 59.38, 50.00, 1.317387
7466.286, 7770, 0.332680, 67.19, 51.56, 1.157823
7475.727, 7780, 0.381619, 53.12, 50.00, 0.877726
7485.216, 7790, 0.377429, 62.50, 50.00, 1.077439
7494.585, 7800, 0.395249, 59.38, 51.56, 1.194658
7504.485, 7810, 0.364418, 71.88, 51.56, 0.991324
7513.919, 7820, 0.489410, 51.56, 50.00, 1.204300
7523.276, 7830, 0.365469, 64.06, 48.44, 1.166011
7532.730, 7840, 0.360656, 68.75, 51.56, 1.293566
7542.121, 7850, 0.364432, 60.94, 50.00, 1.005140
7551.639, 7860, 0.352965, 62.50, 51.56, 1.210314
7561.046, 7870, 0.380863, 62.50, 51.56, 1.196053
7570.467, 7880, 0.482378, 48.44, 50.00, 1.156521
7580.041, 7890, 0.413777, 54.69, 50.00, 1.191049
7591.250, 7900, 0.372824, 67.19, 50.00, 1.201749
7601.634, 7910, 0.348933, 67.19, 51.56, 0.997063
7612.262, 7920, 0.370541, 65.62, 50.00, 1.175521
7623.004, 7930, 0.360988, 67.19, 51.56, 1.118530
7632.411, 7940, 0.420283, 46.88, 51.56, 1.035644
7641.918, 7950, 0.367880, 62.50, 50.00, 1.162735
7651.294, 7960, 0.363259, 60.94, 50.00, 1.029220
7660.724, 7970, 0.352915, 62.50, 51.56, 1.250828
7670.244, 7980, 0.339418, 71.88, 50.00, 1.319718
7679.660, 7990, 0.329248, 62.50, 51.56, 1.178509
7689.102, 8000, 0.399624, 57.81, 51.56, 1.189337
7699.153, 8010, 0.421270, 48.44, 50.00, 1.289429
7708.544, 8020, 0.340430, 73.44, 50.00, 1.187655
7717.999, 8030, 0.434134, 53.12, 51.56, 0.894869
7727.487, 8040, 0.358609, 68.75, 50.00, 0.940943
7736.930, 8050, 0.366804, 56.25, 50.00, 1.141304
7746.381, 8060, 0.394899, 64.06, 48.44, 1.146810
7755.925, 8070, 0.419561, 48.44, 50.00, 1.262173
7765.360, 8080, 0.427755, 59.38, 50.00, 1.029394
7774.799, 8090, 0.398521, 53.12, 50.00, 1.292077
7784.287, 8100, 0.409791, 60.94, 50.00, 1.149411
7793.659, 8110, 0.377428, 59.38, 54.69, 1.109260
7803.094, 8120, 0.392256, 60.94, 50.00, 1.129533
7812.542, 8130, 0.437441, 50.00, 48.44, 1.036145
7822.025, 8140, 0.390518, 54.69, 51.56, 0.995848
7831.463, 8150, 0.358131, 67.19, 50.00, 1.067723
7840.852, 8160, 0.363986, 62.50, 50.00, 1.365937
7850.335, 8170, 0.409654, 56.25, 51.56, 1.063537
7860.923, 8180, 0.382407, 60.94, 50.00, 0.998389
7872.145, 8190, 0.418482, 56.25, 50.00, 1.141782
7882.888, 8200, 0.387960, 56.25, 51.56, 1.168283
7893.451, 8210, 0.340896, 68.75, 48.44, 1.093320
7902.886, 8220, 0.319354, 75.00, 50.00, 1.395030
7912.394, 8230, 0.354250, 64.06, 51.56, 1.028448
7921.836, 8240, 0.369748, 64.06, 50.00, 1.178181
7931.273, 8250, 0.362052, 62.50, 50.00, 1.311807
7940.816, 8260, 0.394349, 62.50, 50.00, 1.063422
7950.246, 8270, 0.361025, 64.06, 48.44, 1.038314
7959.666, 8280, 0.327854, 73.44, 50.00, 1.102646
7969.219, 8290, 0.325568, 73.44, 50.00, 0.977444
7978.617, 8300, 0.396336, 57.81, 50.00, 1.149243
7988.012, 8310, 0.302918, 70.31, 51.56, 1.401335
7997.552, 8320, 0.432067, 51.56, 48.44, 1.289822
8006.960, 8330, 0.303608, 79.69, 50.00, 1.294272
8016.332, 8340, 0.363784, 62.50, 50.00, 1.130268
8025.877, 8350, 0.371523, 62.50, 51.56, 1.219383
8035.301, 8360, 0.367683, 65.62, 48.44, 0.930642
8044.708, 8370, 0.333043, 71.88, 51.56, 1.257510
8054.250, 8380, 0.391912, 64.06, 50.00, 1.186700
8063.598, 8390, 0.390118, 56.25, 50.00, 1.090097
8073.046, 8400, 0.344707, 64.06, 50.00, 1.259540
8083.095, 8410, 0.341008, 71.88, 50.00, 1.322111
8092.491, 8420, 0.379930, 57.81, 53.12, 1.191212
8101.925, 8430, 0.433227, 51.56, 50.00, 1.282285
8111.326, 8440, 0.366264, 59.38, 50.00, 1.227561
8121.022, 8450, 0.350968, 67.19, 51.56, 1.253167
8130.434, 8460, 0.300411, 76.56, 51.56, 1.193687
8139.882, 8470, 0.363272, 62.50, 50.00, 1.413792
8149.415, 8480, 0.397910, 56.25, 51.56, 1.027608
8158.830, 8490, 0.372412, 67.19, 50.00, 1.245822
8168.257, 8500, 0.448118, 56.25, 50.00, 0.973203
8177.769, 8510, 0.351407, 65.62, 51.56, 1.175236
8187.176, 8520, 0.345147, 60.94, 51.56, 1.246545
8196.599, 8530, 0.290604, 76.56, 53.12, 1.267178
8206.117, 8540, 0.348119, 67.19, 50.00, 1.318380
8215.503, 8550, 0.408495, 56.25, 51.56, 1.369794
8224.902, 8560, 0.414559, 51.56, 50.00, 1.020979
8234.397, 8570, 0.403077, 56.25, 50.00, 0.915226
8243.781, 8580, 0.392075, 60.94, 54.69, 1.179192
8253.387, 8590, 0.449756, 50.00, 50.00, 1.215400
8262.910, 8600, 0.338429, 57.81, 50.00, 0.969944
8272.833, 8610, 0.369259, 62.50, 51.56, 1.037838
8282.271, 8620, 0.425880, 48.44, 51.56, 1.059545
8291.685, 8630, 0.378900, 62.50, 50.00, 1.295421
8301.160, 8640, 0.389834, 62.50, 51.56, 1.324134
8310.611, 8650, 0.393885, 60.94, 50.00, 1.059655
8320.068, 8660, 0.317763, 73.44, 53.12, 1.018605
8329.585, 8670, 0.348513, 68.75, 51.56, 1.280621
8339.016, 8680, 0.320923, 73.44, 50.00, 1.162790
8348.401, 8690, 0.311145, 76.56, 51.56, 1.074145
8357.914, 8700, 0.356207, 65.62, 51.56, 1.131997
8367.329, 8710, 0.310553, 67.19, 54.69, 1.359157
8376.748, 8720, 0.369519, 60.94, 51.56, 1.240890
8386.325, 8730, 0.402928, 51.56, 50.00, 1.100817
8395.708, 8740, 0.354591, 65.62, 50.00, 1.192773
8405.121, 8750, 0.278926, 79.69, 53.12, 1.262243
8414.654, 8760, 0.348921, 71.88, 51.56, 1.097115
8424.090, 8770, 0.372284, 57.81, 50.00, 1.210295
8433.632, 8780, 0.370900, 64.06, 50.00, 1.217665
8443.131, 8790, 0.376745, 62.50, 51.56, 1.398588
8452.572, 8800, 0.296894, 71.88, 50.00, 1.217025
8462.777, 8810, 0.377867, 59.38, 53.12, 1.320529
8472.230, 8820, 0.401058, 59.38, 51.56, 1.165905
8481.783, 8830, 0.421508, 51.56, 50.00, 1.282545
8491.230, 8840, 0.346253, 62.50, 54.69, 1.076690
8500.685, 8850, 0.399182, 57.81, 51.56, 1.048275
8510.148, 8860, 0.367515, 64.06, 51.56, 1.370562
8519.642, 8870, 0.390011, 57.81, 53.12, 1.185315
8529.094, 8880, 0.330656, 76.56, 51.56, 1.235956
8538.576, 8890, 0.409387, 59.38, 53.12, 1.234726
8548.017, 8900, 0.345850, 73.44, 50.00, 1.162112
8557.452, 8910, 0.341860, 64.06, 53.12, 1.087851
8567.009, 8920, 0.398278, 54.69, 50.00, 1.291615
8576.420, 8930, 0.380206, 64.06, 51.56, 1.055691
8585.873, 8940, 0.321069, 76.56, 54.69, 1.320391
8595.398, 8950, 0.370388, 56.25, 53.12, 1.185082
